,artist_name,track_name,track_id,popularity,release_date,artist_followers,Position,Track Name,Artist,Streams,URL,Date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
12627,Polo G,Martin & Gina,1VLtjHwRWOVJiE5Py7JxoQ,84,2020-05-15,5629598,26,Martin & Gina,Polo G,510488,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ,10/01/2020,0.832,0.534,1,-7.813,0,0.253,0.345,0.0,0.165,0.116,93.924,audio_features,1VLtjHwRWOVJiE5Py7JxoQ,spotify:track:1VLtjHwRWOVJiE5Py7JxoQ,https://api.spotify.com/v1/tracks/1VLtjHwRWOVJiE5Py7JxoQ,https://api.spotify.com/v1/audio-analysis/1VLtjHwRWOVJiE5Py7JxoQ,132833,4
12632,Polo G,Martin & Gina,1VLtjHwRWOVJiE5Py7JxoQ,84,2020-05-15,5629598,83,Martin & Gina,Polo G,310454,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ,10/01/2021,0.832,0.534,1,-7.813,0,0.253,0.345,0.0,0.165,0.116,93.924,audio_features,1VLtjHwRWOVJiE5Py7JxoQ,spotify:track:1VLtjHwRWOVJiE5Py7JxoQ,https://api.spotify.com/v1/tracks/1VLtjHwRWOVJiE5Py7JxoQ,https://api.spotify.com/v1/audio-analysis/1VLtjHwRWOVJiE5Py7JxoQ,132833,4
12637,Ariana Grande,34+35,6Im9k8u9iIzKMrmV7BWtlF,84,2020-10-30,71193149,46,34+35,Ariana Grande,405685,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,04/01/2021,0.83,0.585,0,-6.476,1,0.094,0.237,0.0,0.248,0.485,109.978,audio_features,6Im9k8u9iIzKMrmV7BWtlF,spotify:track:6Im9k8u9iIzKMrmV7BWtlF,https://api.spotify.com/v1/tracks/6Im9k8u9iIzKMrmV7BWtlF,https://api.spotify.com/v1/audio-analysis/6Im9k8u9iIzKMrmV7BWtlF,173711,4
12640,Ariana Grande,34+35,6Im9k8u9iIzKMrmV7BWtlF,84,2020-10-30,71193149,7,34+35,Ariana Grande,794472,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,01/01/2021,0.83,0.585,0,-6.476,1,0.094,0.237,0.0,0.248,0.485,109.978,audio_features,6Im9k8u9iIzKMrmV7BWtlF,spotify:track:6Im9k8u9iIzKMrmV7BWtlF,https://api.spotify.com/v1/tracks/6Im9k8u9iIzKMrmV7BWtlF,https://api.spotify.com/v1/audio-analysis/6Im9k8u9iIzKMrmV7BWtlF,173711,4
12643,Ariana Grande,34+35,6Im9k8u9iIzKMrmV7BWtlF,84,2020-10-30,71193149,129,34+35,Ariana Grande,263005,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,07/01/2021,0.83,0.585,0,-6.476,1,0.094,0.237,0.0,0.248,0.485,109.978,audio_features,6Im9k8u9iIzKMrmV7BWtlF,spotify:track:6Im9k8u9iIzKMrmV7BWtlF,https://api.spotify.com/v1/tracks/6Im9k8u9iIzKMrmV7BWtlF,https://api.spotify.com/v1/audio-analysis/6Im9k8u9iIzKMrmV7BWtlF,173711,4
12646,Beach Bunny,Cloud 9,6vFsBXYczYsP0H3lgunZOm,80,2020-02-14,698827,47,Cloud 9,Beach Bunny,400497,https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm,04/01/2021,0.637,0.929,4,-3.593,1,0.0491,0.00167,2.62e-05,0.344,0.902,80.974,audio_features,6vFsBXYczYsP0H3lgunZOm,spotify:track:6vFsBXYczYsP0H3lgunZOm,https://api.spotify.com/v1/tracks/6vFsBXYczYsP0H3lgunZOm,https://api.spotify.com/v1/audio-analysis/6vFsBXYczYsP0H3lgunZOm,147351,4
12647,Travis Scott,Goosebumps - Remix,5uEYRdEIh9Bo4fpjDd4Na9,85,2021-01-15,18851211,49,Goosebumps - Remix,Travis Scott,395991,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9,04/01/2021,0.841,0.593,1,-7.846,1,0.0379,0.418,0.0,0.124,0.808,124.917,audio_features,5uEYRdEIh9Bo4fpjDd4Na9,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,https://api.spotify.com/v1/tracks/5uEYRdEIh9Bo4fpjDd4Na9,https://api.spotify.com/v1/audio-analysis/5uEYRdEIh9Bo4fpjDd4Na9,162803,4
12649,Travis Scott,Goosebumps - Remix,5uEYRdEIh9Bo4fpjDd4Na9,85,2021-01-15,18851211,99,Goosebumps - Remix,Travis Scott,303923,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9,07/01/2021,0.841,0.593,1,-7.846,1,0.0379,0.418,0.0,0.124,0.808,124.917,audio_features,5uEYRdEIh9Bo4fpjDd4Na9,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,https://api.spotify.com/v1/tracks/5uEYRdEIh9Bo4fpjDd4Na9,https://api.spotify.com/v1/audio-analysis/5uEYRdEIh9Bo4fpjDd4Na9,162803,4
12651,Drake,Laugh Now Cry Later (feat. Lil Durk),2SAqBLGA283SUiwJ3xOUVI,83,2020-08-14,58378449,50,Laugh Now Cry Later (feat. Lil Durk),Drake,395164,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,04/01/2021,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,audio_features,2SAqBLGA283SUiwJ3xOUVI,spotify:track:2SAqBLGA283SUiwJ3xOUVI,https://api.spotify.com/v1/tracks/2SAqBLGA283SUiwJ3xOUVI,https://api.spotify.com/v1/audio-analysis/2SAqBLGA283SUiwJ3xOUVI,261493,4
12656,Drake,Laugh Now Cry Later (feat. Lil Durk),2SAqBLGA283SUiwJ3xOUVI,83,2020-08-14,58378449,13,Laugh Now Cry Later (feat. Lil Durk),Drake,636404,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,01/01/2021,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,audio_features,2SAqBLGA283SUiwJ3xOUVI,spotify:track:2SAqBLGA283SUiwJ3xOUVI,https://api.spotify.com/v1/tracks/2SAqBLGA283SUiwJ3xOUVI,https://api.spotify.com/v1/audio-analysis/2SAqBLGA283SUiwJ3xOUVI,261493,4
12661,Drake,Laugh Now Cry Later (feat. Lil Durk),2SAqBLGA283SUiwJ3xOUVI,83,2020-08-14,58378449,104,Laugh Now Cry Later (feat. Lil Durk),Drake,301728,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,07/01/2021,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,audio_features,2SAqBLGA283SUiwJ3xOUVI,spotify:track:2SAqBLGA283SUiwJ3xOUVI,https://api.spotify.com/v1/tracks/2SAqBLGA283SUiwJ3xOUVI,https://api.spotify.com/v1/audio-analysis/2SAqBLGA283SUiwJ3xOUVI,261493,4
12666,Drake,Laugh Now Cry Later (feat. Lil Durk),2SAqBLGA283SUiwJ3xOUVI,83,2020-08-14,58378449,5,Laugh Now Cry Later (feat. Lil Durk),Drake,1106316,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,10/01/2020,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,audio_features,2SAqBLGA283SUiwJ3xOUVI,spotify:track:2SAqBLGA283SUiwJ3xOUVI,https://api.spotify.com/v1/tracks/2SAqBLGA283SUiwJ3xOUVI,https://api.spotify.com/v1/audio-analysis/2SAqBLGA283SUiwJ3xOUVI,261493,4
12671,Drake,Laugh Now Cry Later (feat. Lil Durk),2SAqBLGA283SUiwJ3xOUVI,83,2020-08-14,58378449,166,Laugh Now Cry Later (feat. Lil Durk),Drake,239119,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,10/01/2021,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,audio_features,2SAqBLGA283SUiwJ3xOUVI,spotify:track:2SAqBLGA283SUiwJ3xOUVI,https://api.spotify.com/v1/tracks/2SAqBLGA283SUiwJ3xOUVI,https://api.spotify.com/v1/audio-analysis/2SAqBLGA283SUiwJ3xOUVI,261493,4
12676,Tate McRae,you broke me first,45bE4HXI0AwGZXfZtMp8JR,86,2020-04-17,1949564,51,you broke me first,Tate McRae,377672,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,04/01/2021,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148,audio_features,45bE4HXI0AwGZXfZtMp8JR,spotify:track:45bE4HXI0AwGZXfZtMp8JR,https://api.spotify.com/v1/tracks/45bE4HXI0AwGZXfZtMp8JR,https://api.spotify.com/v1/audio-analysis/45bE4HXI0AwGZXfZtMp8JR,169266,4
12681,Tate McRae,you broke me first,45bE4HXI0AwGZXfZtMp8JR,86,2020-04-17,1949564,58,you broke me first,Tate McRae,349704,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,01/01/2021,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148,audio_features,45bE4HXI0AwGZXfZtMp8JR,spotify:track:45bE4HXI0AwGZXfZtMp8JR,https://api.spotify.com/v1/tracks/45bE4HXI0AwGZXfZtMp8JR,https://api.spotify.com/v1/audio-analysis/45bE4HXI0AwGZXfZtMp8JR,169266,4
12686,Tate McRae,you broke me first,45bE4HXI0AwGZXfZtMp8JR,86,2020-04-17,1949564,141,you broke me first,Tate McRae,253986,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,07/01/2021,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148,audio_features,45bE4HXI0AwGZXfZtMp8JR,spotify:track:45bE4HXI0AwGZXfZtMp8JR,https://api.spotify.com/v1/tracks/45bE4HXI0AwGZXfZtMp8JR,https://api.spotify.com/v1/audio-analysis/45bE4HXI0AwGZXfZtMp8JR,169266,4
12691,Tate McRae,you broke me first,45bE4HXI0AwGZXfZtMp8JR,86,2020-04-17,1949564,20,you broke me first,Tate McRae,579252,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,10/01/2020,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148,audio_features,45bE4HXI0AwGZXfZtMp8JR,spotify:track:45bE4HXI0AwGZXfZtMp8JR,https://api.spotify.com/v1/tracks/45bE4HXI0AwGZXfZtMp8JR,https://api.spotify.com/v1/audio-analysis/45bE4HXI0AwGZXfZtMp8JR,169266,4
12696,Tate McRae,you broke me first,45bE4HXI0AwGZXfZtMp8JR,86,2020-04-17,1949564,196,you broke me first,Tate McRae,228337,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,10/01/2021,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148,audio_features,45bE4HXI0AwGZXfZtMp8JR,spotify:track:45bE4HXI0AwGZXfZtMp8JR,https://api.spotify.com/v1/tracks/45bE4HXI0AwGZXfZtMp8JR,https://api.spotify.com/v1/audio-analysis/45bE4HXI0AwGZXfZtMp8JR,169266,4
12701,AJR,Bang!,53BHUFdQphHiZUUG3nx9zn,71,2020-02-12,2004342,54,Bang!,AJR,368732,https://open.spotify.com/track/5FQPpxOXsvkMN6v18gtpwY,04/01/2021,0.74,0.516,1,-6.233,0,0.0507,0.0183,0.0,0.0558,0.698,139.918,audio_features,53BHUFdQphHiZUUG3nx9zn,spotify:track:53BHUFdQphHiZUUG3nx9zn,https://api.spotify.com/v1/tracks/53BHUFdQphHiZUUG3nx9zn,https://api.spotify.com/v1/audio-analysis/53BHUFdQphHiZUUG3nx9zn,170858,4
12704,AJR,Bang!,53BHUFdQphHiZUUG3nx9zn,71,2020-02-12,2004342,72,Bang!,AJR,324951,https://open.spotify.com/track/53BHUFdQphHiZUUG3nx9zn,01/01/2021,0.74,0.516,1,-6.233,0,0.0507,0.0183,0.0,0.0558,0.698,139.918,audio_features,53BHUFdQphHiZUUG3nx9zn,spotify:track:53BHUFdQphHiZUUG3nx9zn,https://api.spotify.com/v1/tracks/53BHUFdQphHiZUUG3nx9zn,https://api.spotify.com/v1/audio-analysis/53BHUFdQphHiZUUG3nx9zn,170858,4
12707,AJR,Bang!,53BHUFdQphHiZUUG3nx9zn,71,2020-02-12,2004342,163,Bang!,AJR,231791,https://open.spotify.com/track/53BHUFdQphHiZUUG3nx9zn,10/01/2020,0.74,0.516,1,-6.233,0,0.0507,0.0183,0.0,0.0558,0.698,139.918,audio_features,53BHUFdQphHiZUUG3nx9zn,spotify:track:53BHUFdQphHiZUUG3nx9zn,https://api.spotify.com/v1/tracks/53BHUFdQphHiZUUG3nx9zn,https://api.spotify.com/v1/audio-analysis/53BHUFdQphHiZUUG3nx9zn,170858,4
12710,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,83,2020-07-10,20411543,56,Wishing Well,Juice WRLD,361408,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,04/01/2021,0.65,0.613,9,-6.13,0,0.128,0.00336,0.0,0.267,0.0804,149.972,audio_features,2U5WueTLIK5WJLD7mvDODv,spotify:track:2U5WueTLIK5WJLD7mvDODv,https://api.spotify.com/v1/tracks/2U5WueTLIK5WJLD7mvDODv,https://api.spotify.com/v1/audio-analysis/2U5WueTLIK5WJLD7mvDODv,194621,4
12715,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,83,2020-07-10,20411543,25,Wishing Well,Juice WRLD,498704,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,01/01/2021,0.65,0.613,9,-6.13,0,0.128,0.00336,0.0,0.267,0.0804,149.972,audio_features,2U5WueTLIK5WJLD7mvDODv,spotify:track:2U5WueTLIK5WJLD7mvDODv,https://api.spotify.com/v1/tracks/2U5WueTLIK5WJLD7mvDODv,https://api.spotify.com/v1/audio-analysis/2U5WueTLIK5WJLD7mvDODv,194621,4
12720,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,83,2020-07-10,20411543,111,Wishing Well,Juice WRLD,288306,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,07/01/2021,0.65,0.613,9,-6.13,0,0.128,0.00336,0.0,0.267,0.0804,149.972,audio_features,2U5WueTLIK5WJLD7mvDODv,spotify:track:2U5WueTLIK5WJLD7mvDODv,https://api.spotify.com/v1/tracks/2U5WueTLIK5WJLD7mvDODv,https://api.spotify.com/v1/audio-analysis/2U5WueTLIK5WJLD7mvDODv,194621,4
12725,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,83,2020-07-10,20411543,15,Wishing Well,Juice WRLD,701734,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,10/01/2020,0.65,0.613,9,-6.13,0,0.128,0.00336,0.0,0.267,0.0804,149.972,audio_features,2U5WueTLIK5WJLD7mvDODv,spotify:track:2U5WueTLIK5WJLD7mvDODv,https://api.spotify.com/v1/tracks/2U5WueTLIK5WJLD7mvDODv,https://api.spotify.com/v1/audio-analysis/2U5WueTLIK5WJLD7mvDODv,194621,4
12730,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,83,2020-07-10,20411543,134,Wishing Well,Juice WRLD,257064,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,10/01/2021,0.65,0.613,9,-6.13,0,0.128,0.00336,0.0,0.267,0.0804,149.972,audio_features,2U5WueTLIK5WJLD7mvDODv,spotify:track:2U5WueTLIK5WJLD7mvDODv,https://api.spotify.com/v1/tracks/2U5WueTLIK5WJLD7mvDODv,https://api.spotify.com/v1/audio-analysis/2U5WueTLIK5WJLD7mvDODv,194621,4
12735,Gym Class Heroes,Cupid's Chokehold / Breakfast in America,2Lhdl74nwwVGOE2Gv35QuK,79,2005-02-22,1304180,57,Cupid's Chokehold / Breakfast in America,Gym Class Heroes,358821,https://open.spotify.com/track/2Lhdl74nwwVGOE2Gv35QuK,04/01/2021,0.72,0.744,1,-6.938,0,0.12,0.237,0.0,0.255,0.619,78.953,audio_features,2Lhdl74nwwVGOE2Gv35QuK,spotify:track:2Lhdl74nwwVGOE2Gv35QuK,https://api.spotify.com/v1/tracks/2Lhdl74nwwVGOE2Gv35QuK,https://api.spotify.com/v1/audio-analysis/2Lhdl74nwwVGOE2Gv35QuK,243773,4
12736,Drake,Lemon Pepper Freestyle (feat. Rick Ross),4FRW5Nza1Ym91BGV4nFWXI,74,2021-03-05,58378449,58,Lemon Pepper Freestyle (feat. Rick Ross),Drake,355848,https://open.spotify.com/track/4FRW5Nza1Ym91BGV4nFWXI,04/01/2021,0.77,0.637,1,-5.53,1,0.345,0.103,0.0,0.171,0.431,94.966,audio_features,4FRW5Nza1Ym91BGV4nFWXI,spotify:track:4FRW5Nza1Ym91BGV4nFWXI,https://api.spotify.com/v1/tracks/4FRW5Nza1Ym91BGV4nFWXI,https://api.spotify.com/v1/audio-analysis/4FRW5Nza1Ym91BGV4nFWXI,383037,4
12737,Billie Eilish,Therefore I Am,54bFM56PmE4YLRnqpW6Tha,80,2020-11-12,51477868,59,Therefore I Am,Billie Eilish,354145,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,04/01/2021,0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,audio_features,54bFM56PmE4YLRnqpW6Tha,spotify:track:54bFM56PmE4YLRnqpW6Tha,https://api.spotify.com/v1/tracks/54bFM56PmE4YLRnqpW6Tha,https://api.spotify.com/v1/audio-analysis/54bFM56PmE4YLRnqpW6Tha,174321,4
12739,Billie Eilish,Therefore I Am,54bFM56PmE4YLRnqpW6Tha,80,2020-11-12,51477868,23,Therefore I Am,Billie Eilish,546797,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,01/01/2021,0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,audio_features,54bFM56PmE4YLRnqpW6Tha,spotify:track:54bFM56PmE4YLRnqpW6Tha,https://api.spotify.com/v1/tracks/54bFM56PmE4YLRnqpW6Tha,https://api.spotify.com/v1/audio-analysis/54bFM56PmE4YLRnqpW6Tha,174321,4
12741,Lil Nas X,HOLIDAY,6zFMeegAMYQo0mt8rXtrli,84,2020-11-13,7306465,60,HOLIDAY,Lil Nas X,353952,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli,04/01/2021,0.81,0.511,5,-6.924,0,0.164,0.12,0.0,0.0832,0.837,151.947,audio_features,6zFMeegAMYQo0mt8rXtrli,spotify:track:6zFMeegAMYQo0mt8rXtrli,https://api.spotify.com/v1/tracks/6zFMeegAMYQo0mt8rXtrli,https://api.spotify.com/v1/audio-analysis/6zFMeegAMYQo0mt8rXtrli,154998,4
12743,Lil Nas X,HOLIDAY,6zFMeegAMYQo0mt8rXtrli,84,2020-11-13,7306465,18,HOLIDAY,Lil Nas X,584545,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli,01/01/2021,0.81,0.511,5,-6.924,0,0.164,0.12,0.0,0.0832,0.837,151.947,audio_features,6zFMeegAMYQo0mt8rXtrli,spotify:track:6zFMeegAMYQo0mt8rXtrli,https://api.spotify.com/v1/tracks/6zFMeegAMYQo0mt8rXtrli,https://api.spotify.com/v1/audio-analysis/6zFMeegAMYQo0mt8rXtrli,154998,4
12745,Juice WRLD,Come & Go (with Marshmello),2Y0wPrPQBrGhoLn14xRYCG,83,2020-07-10,20411543,62,Come & Go (with Marshmello),Juice WRLD,350771,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,04/01/2021,0.625,0.814,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991,audio_features,2Y0wPrPQBrGhoLn14xRYCG,spotify:track:2Y0wPrPQBrGhoLn14xRYCG,https://api.spotify.com/v1/tracks/2Y0wPrPQBrGhoLn14xRYCG,https://api.spotify.com/v1/audio-analysis/2Y0wPrPQBrGhoLn14xRYCG,205485,4
12750,Juice WRLD,Come & Go (with Marshmello),2Y0wPrPQBrGhoLn14xRYCG,83,2020-07-10,20411543,32,Come & Go (with Marshmello),Juice WRLD,440935,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,01/01/2021,0.625,0.814,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991,audio_features,2Y0wPrPQBrGhoLn14xRYCG,spotify:track:2Y0wPrPQBrGhoLn14xRYCG,https://api.spotify.com/v1/tracks/2Y0wPrPQBrGhoLn14xRYCG,https://api.spotify.com/v1/audio-analysis/2Y0wPrPQBrGhoLn14xRYCG,205485,4
12755,Juice WRLD,Come & Go (with Marshmello),2Y0wPrPQBrGhoLn14xRYCG,83,2020-07-10,20411543,112,Come & Go (with Marshmello),Juice WRLD,286295,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,07/01/2021,0.625,0.814,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991,audio_features,2Y0wPrPQBrGhoLn14xRYCG,spotify:track:2Y0wPrPQBrGhoLn14xRYCG,https://api.spotify.com/v1/tracks/2Y0wPrPQBrGhoLn14xRYCG,https://api.spotify.com/v1/audio-analysis/2Y0wPrPQBrGhoLn14xRYCG,205485,4
12760,Juice WRLD,Come & Go (with Marshmello),2Y0wPrPQBrGhoLn14xRYCG,83,2020-07-10,20411543,13,Come & Go (with Marshmello),Juice WRLD,705290,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,10/01/2020,0.625,0.814,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991,audio_features,2Y0wPrPQBrGhoLn14xRYCG,spotify:track:2Y0wPrPQBrGhoLn14xRYCG,https://api.spotify.com/v1/tracks/2Y0wPrPQBrGhoLn14xRYCG,https://api.spotify.com/v1/audio-analysis/2Y0wPrPQBrGhoLn14xRYCG,205485,4
12765,Juice WRLD,Come & Go (with Marshmello),2Y0wPrPQBrGhoLn14xRYCG,83,2020-07-10,20411543,108,Come & Go (with Marshmello),Juice WRLD,286046,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,10/01/2021,0.625,0.814,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991,audio_features,2Y0wPrPQBrGhoLn14xRYCG,spotify:track:2Y0wPrPQBrGhoLn14xRYCG,https://api.spotify.com/v1/tracks/2Y0wPrPQBrGhoLn14xRYCG,https://api.spotify.com/v1/audio-analysis/2Y0wPrPQBrGhoLn14xRYCG,205485,4
12770,Pop Smoke,Hello (feat. A Boogie Wit da Hoodie),2r6OAV3WsYtXuXjvJ1lIDi,81,2020-07-20,8039222,63,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,348939,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi,04/01/2021,0.905,0.647,10,-5.065,0,0.107,0.0187,0.0,0.282,0.367,130.97,audio_features,2r6OAV3WsYtXuXjvJ1lIDi,spotify:track:2r6OAV3WsYtXuXjvJ1lIDi,https://api.spotify.com/v1/tracks/2r6OAV3WsYtXuXjvJ1lIDi,https://api.spotify.com/v1/audio-analysis/2r6OAV3WsYtXuXjvJ1lIDi,190534,4
12773,Pop Smoke,Hello (feat. A Boogie Wit da Hoodie),2r6OAV3WsYtXuXjvJ1lIDi,81,2020-07-20,8039222,38,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,421504,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi,01/01/2021,0.905,0.647,10,-5.065,0,0.107,0.0187,0.0,0.282,0.367,130.97,audio_features,2r6OAV3WsYtXuXjvJ1lIDi,spotify:track:2r6OAV3WsYtXuXjvJ1lIDi,https://api.spotify.com/v1/tracks/2r6OAV3WsYtXuXjvJ1lIDi,https://api.spotify.com/v1/audio-analysis/2r6OAV3WsYtXuXjvJ1lIDi,190534,4
12776,Pop Smoke,Hello (feat. A Boogie Wit da Hoodie),2r6OAV3WsYtXuXjvJ1lIDi,81,2020-07-20,8039222,146,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,244866,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi,10/01/2020,0.905,0.647,10,-5.065,0,0.107,0.0187,0.0,0.282,0.367,130.97,audio_features,2r6OAV3WsYtXuXjvJ1lIDi,spotify:track:2r6OAV3WsYtXuXjvJ1lIDi,https://api.spotify.com/v1/tracks/2r6OAV3WsYtXuXjvJ1lIDi,https://api.spotify.com/v1/audio-analysis/2r6OAV3WsYtXuXjvJ1lIDi,190534,4
12779,Jack Harlow,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",0ZLuW8uOXdFNWcI40C0OC2,74,2020-12-11,1277679,64,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Jack Harlow,347560,https://open.spotify.com/track/0ZLuW8uOXdFNWcI40C0OC2,04/01/2021,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,audio_features,0ZLuW8uOXdFNWcI40C0OC2,spotify:track:0ZLuW8uOXdFNWcI40C0OC2,https://api.spotify.com/v1/tracks/0ZLuW8uOXdFNWcI40C0OC2,https://api.spotify.com/v1/audio-analysis/0ZLuW8uOXdFNWcI40C0OC2,227478,4
12783,Jack Harlow,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",0ZLuW8uOXdFNWcI40C0OC2,74,2020-12-11,1277679,29,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Jack Harlow,454802,https://open.spotify.com/track/0ZLuW8uOXdFNWcI40C0OC2,01/01/2021,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,audio_features,0ZLuW8uOXdFNWcI40C0OC2,spotify:track:0ZLuW8uOXdFNWcI40C0OC2,https://api.spotify.com/v1/tracks/0ZLuW8uOXdFNWcI40C0OC2,https://api.spotify.com/v1/audio-analysis/0ZLuW8uOXdFNWcI40C0OC2,227478,4
12787,Jack Harlow,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",0ZLuW8uOXdFNWcI40C0OC2,74,2020-12-11,1277679,109,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Jack Harlow,293454,https://open.spotify.com/track/0ZLuW8uOXdFNWcI40C0OC2,07/01/2021,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,audio_features,0ZLuW8uOXdFNWcI40C0OC2,spotify:track:0ZLuW8uOXdFNWcI40C0OC2,https://api.spotify.com/v1/tracks/0ZLuW8uOXdFNWcI40C0OC2,https://api.spotify.com/v1/audio-analysis/0ZLuW8uOXdFNWcI40C0OC2,227478,4
12791,Jack Harlow,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",0ZLuW8uOXdFNWcI40C0OC2,74,2020-12-11,1277679,118,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Jack Harlow,275476,https://open.spotify.com/track/0ZLuW8uOXdFNWcI40C0OC2,10/01/2021,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,audio_features,0ZLuW8uOXdFNWcI40C0OC2,spotify:track:0ZLuW8uOXdFNWcI40C0OC2,https://api.spotify.com/v1/tracks/0ZLuW8uOXdFNWcI40C0OC2,https://api.spotify.com/v1/audio-analysis/0ZLuW8uOXdFNWcI40C0OC2,227478,4
